company,product name ,category,ingredients,link,total number of reviews,product rate 
PYT Beauty,One & Done Setting Spray,"Home
Makeup
Face
Setting Spray & Powder","Water, Butylene Glycol, Sodium Hyaluronate Crosspolymer, Niacinamide, Lavandula Angustifolia (Lavender) Oil, Aloe Barbadensis Leaf Juice, Cananga Odorata Flower Oil, Vaccinium Vitis-Idaea Fruit Extract, Rosa Canina Seed Extract, Taraxacum Officinale (Dandelion) Rhizome/Root Extract, Butyrospermum Parkii (Shea) Seedcake Extract, Lens Esculenta (Lentil) Seed Extract, Calendula Officinalis Flower Extract, Polysorbate 80, Sodium Benzoate, Potassium Sorbate, Natural Flavor, Pentylene Glycol, Phenoxyethanol, Maltodextrin, Glycerin, Citric Acid, Xanthan Gum, Gluconolactone, Calcium Gluconate, Ethylhexylglycerin Water, Butylene Glycol, Sodium Hyaluronate Crosspolymer, Niacinamide, Lavandula Angustifolia (Lavender) Oil, Aloe Barbadensis Leaf Juice, Cananga Odorata Flower Oil, Vaccinium Vitis-Idaea Fruit Extract, Rosa Canina Seed Extract, Taraxacum Officinale (Dandelion) Rhizome/Root Extract, Butyrospermum Parkii (Shea) Seedcake Extract, Lens Esculenta (Lentil) Seed Extract, Calendula Officinalis Flower Extract, Polysorbate 80, Sodium Benzoate, Potassium Sorbate, Natural Flavor, Pentylene Glycol, Phenoxyethanol, Maltodextrin, Glycerin, Citric Acid, Xanthan Gum, Gluconolactone, Calcium Gluconate, Ethylhexylglycerin, PPG-24-Glycereth-24.",https://www.ulta.com/p/one-done-setting-spray-pimprod2025932?sku=2582744,0,4.5
jane iredale,PurePressed Blush,"Home
Gifts
By Price
$50 and Under","Synthetic Fluorphlogopite, Mica, Octyldodecyl Stearoyl Stearate, Caprylic/Capric Triglyceride, Boron Nitride, Simmondsia Chinensis (Jojoba) Seed Oil, Punica Granatum Seed Oil, Pinus Strobus Bark Extract, Butyrospermum Parkii (Shea) Butter, Caprylyl Glycol, Zinc Stearate, Triethoxycaprylylsilane. May Contain: Iron Oxides (CI 77491,CI 77492, CI 77499), Titanium Dioxide (CI 77891), Bismuth Oxychloride (CI 77163), Manganese Violet (CI 77742), Red 7 Lake (CI 15850), Red 30 Lake (CI 73360), Ultramarines (CI 77007).",https://www.ulta.com/p/purepressed-blush-pimprod2032200?sku=2596240,0,4.7
Hempz,Pomegranate Herbal Body Moisturizer,"Home
Body Care
Body Moisturizers
Body Lotion & Creams","Water/Aqua/Eau, Isopropyl Palmitate, Glycerin, Stearic Acid, Sorbitan Palmitate, Butyrospermum Parkii (Shea Butter), Glyceryl Stearate, PEG-100 Stearate, Cetyl Alcohol, Cannabis Sativa Seed Oil, Punica Granatum Extract, Aloe Barbadensis Leaf Juice, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Althaea Officinalis Root Extract, Calendula Officinalis Flower Extract,Symphytum Officinale Leaf Extract, Chamomilla Recutita (Matricaria) Flower Extract, Cucumis Sativus (Cucumber) Fruit Extract, Panax Ginseng Root Extract, Dimethicone, Phenoxyethanol, Nylon-12, Fragrance (Parfum), Polysorbate 40, Aminomethyl Propanol, Carbomer, Disodium EDTA, Titanium Dioxide (CI 77891), Limonene, Benzyl Benzoate, Butylphenyl Methylpropional, Hexyl Cinnamal, Tocopheryl Acetate, Linalool, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Methylisothiazolinone, Benzyl Salicylate, Citronellol, Ascorbic Acid, Retinyl Palmitate, Red 33 (CI 17200), Helianthus Annuus (Sunflower) Seed Oil, Propylene Glycol.",https://www.ulta.com/p/pomegranate-herbal-body-moisturizer-xlsImpprod3070169?sku=2214883,0,4.8
Nads Natural,Sensitive Body Wax Strips,"Home
Body Care
Self Care & Wellness
Hair Removal","Triethylene Glycol Rosinate, Glyceryl Rosinate, Cera Alba (Bees Wax), Glycine Soja (Soybean) Oil, Bisabolol, Chamomilla Recutita (Matricaria) Flower Extract, Mel (Honey) Extract, Ricinus Communis (Castor) Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Polyhydroxystearic Acid, BHT, Ascorbyl Palmitate, Farnesol, Parfum (Fragrance), CI 77891 (Titanium Dioxide), CI 45410 (Red 27).",https://www.ulta.com/p/sensitive-body-wax-strips-pimprod2006139?sku=2542980,0,2.7
Sun Bum,Air Dry Styling Cream,"Home
Hair
Styling Products
Smoothing","Water, Polyimide-1, Behentrimonium Chloride, Propanediol, Cetearyl Alcohol, Musa Sapientum (Banana) Fruit Extract, Helianthus Annuus (Sunflower) Extract, Crambe Abyssinica Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Persea Gratissima (Avocado) Oil, Guar Hydroxypropyltrimonium Chloride, Hydroxyethylcellulose, Fragrance, Polysorbate 60, Ethyl Linoleate, Ethyl Oleate, Glycerin, Sodium Benzoate, Potassium Sorbate, Ethylhexylglycerin, Phenoxyethanol",https://www.ulta.com/p/air-dry-styling-cream-pimprod2036952?sku=2602680,0,4.9
Wet n Wild,Max Volume Plus Waterproof Mascara,"Home
Makeup
Eyes
Mascara","Isododecane, Copernicia Cerifera (Carnauba) Wax / Cire de carnauba, Hydrogenated Polycyclopentadiene, Tribehenin, Paraffin, Disteardimonium Hectorite, VP / Hexadecene Copolymer, Bis-diglyceryl Polyacyladipate-2, Glyceryl Stearate, Propylene Carbonate, Phenoxyethanol, Isopropyl Titanium Triisostearate, Tocopheryl Acetate, Simmondsia Chinensis (Jojoba) Seed Oil, Macadamia Ternifolia Seed Oil, Olea Europaea (Olive) Fruit Oil, Iron Oxides / CI 77499.",https://www.ulta.com/p/max-volume-plus-waterproof-mascara-xlsImpprod16731037?sku=2518292,0,4
Murad,Intense Recovery Cream,"Home
Skin Care
Moisturizers
Face Moisturizer","Water/Aqua/Eau, Ethylhexyl Palmitate, Betaine, Cetearyl Methicone, Cetearyl Alcohol, Cetyl Myristate, Stearyl Dimethicone, Macadamia Ternifolia Seed Oil, Pyrus Malus (Apple) Fruit Extract, Glycerin, Butylene Glycol, Butyrospermum Parkii (Shea) Butter, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Polysorbate 60, Dimethicone, Behenyl Alcohol, Glycol Distearate, Mentha Viridis (Spearmint) Leaf Oil, Pogostemon Cablin Oil, Citrus Medica Limonum (Lemon) Peel Oil, Lavandula Hybrida Oil, Mentha Arvensis Leaf Oil, Cedrus Atlantica Bark Oil, Chlorella Emersonii Extract, Mirabilis Jalapa Extract, Tocopherol, Helianthus Annuus (Sunflower) Seed Extract, Coccinia Indica Fruit Extract, Solanum Melongena (Eggplant) Fruit Extract, Ocimum Sanctum Leaf Extract, Curcuma Longa (Tumeric) Root Extract, Corallina Officinalis Extract, Ocimum Basilicum (Basil) Flower/Leaf Extract, Simmondsia Chinesis (Jojoba) Seed Oil, Aloe Barbadensis Flower Extract, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Urea, Yeast Amino Acids, Trehalose, Inositol, Taurine, Xanthan Gum, Propanediol, Octadecene, Polysorbate 20, Sodium Hydroxide, Disodium EDTA, Hexylene Glycol, Ethylhexylglycerin, Caprylyl Glycol, Phenoxyethanol, Limonene, Linalool.",https://www.ulta.com/p/intense-recovery-cream-pimprod2020540?sku=2572228,0,4.7
MAC,Studio Finish SPF 35 Concealer,"Home
Makeup
Face
Concealer","NC15: Octinoxate 5.00%, Titanium Dioxide 2.00% Octyldodecanol, Synthetic Beeswax, Copernicia Cerifera (Carnauba) Wax, Silica, Hydrogenated Polyisobutene, Simmondsia Chinensis (Jojoba) Seed Oil, Tocopherol, Ascorbyl Palmitate, Polybutene, PVP / Hexadecene Copolymer, Alumina, Stearic Acid. May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Chromium Oxide Greens (CI 77288).",https://www.ulta.com/p/studio-finish-spf-35-concealer-xlsImpprod15921236?sku=2510642,0,4.4
Vitabath,Original Spring Green Moisturizing Bath and Shower Gelee,"Home
Body Care
Bath & Shower
Shower Gel & Body Wash","Water, Sodium Laureth Sulfate, Disodium Laureth Sulfosuccinate, Cocamide DEA, Laureth 7, PEG-8, Fragrance, Isopropyl Lanolate, Lanolin Oil, Oleyl Alcohol, Tocopheryl Acetate, Sunflower Seed Oil (Helianthus Anuus), Retinyl Palmitate, Calcium Pantothenate,",https://www.ulta.com/p/original-spring-green-moisturizing-bath-shower-gelee-VP00254?sku=5501190,0,4.8
Keracolor,Clenditioner,"Home
Hair
Shampoo & Conditioner
Co-Wash","Water/Aqua/Eau, Cetyl Alcohol, Behentrimonium Chloride, Glycerin, Stearamidopropyl Dimethylamine, Cocamidopropyl Betaine, Sorbitan Laurate, Phenoxyethanol, Cocamidopropyl Hydroxysultaine, Fragrance (Parfum, Caprylyl Glycol, Citric Acid, PEG-12 Dimethicone, Palmitamidopropyl Dimethylamine, Tetrasodium EDTA, Sodium Metabisulfite, Tocopheryl Acetate, Butyrospermum Parkii Butter, Cocos Nucifera Oil, Propylene Glycol, Hydrolyzed Keratin, Prunus Amygdalus Dulcis Oil, Rosa Moschata Seed Oil, Simmondsia Chinensis Seed Oil, Citrus Grandis Fruit Extract, Hexyl Cinnamal, Linalool.",https://www.ulta.com/p/clenditioner-pimprod2000022?sku=2537643,0,4.6
tgin,Miracle RepaiRx Deep Hydrating Hair Mask,"Home
Hair
Treatment
Masks","Water, Raw Black Honey, Olea Europaea (Olive) Fruit Oil, Agave Americana Leaf (Agave) Extract, Carica Papaya Fruit (Papaya) Extract, Ginger Root (Ginger) Extract, Gardenia Tahitensis (Monoi) Flower Extract, Euterpe Oleracea (Acai) Fruit Extract, Sclerocarya Birrea (Marula) Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Aloe Barbadensis (Aloe Vera) Leaf Juice, Cocos Nucifera (Coconut) Oil, Stearyl Alcohol, Cetyl Alcohol, Stearamidopropyl Dimethylamine, Fragrance, Cyclopentasiloxane, Dimethicone.",https://www.ulta.com/p/miracle-repairx-deep-hydrating-hair-mask-pimprod2005386?sku=2544779,0,4.7
Naturalicious,Dramatic Definition Gel,"Home
Hair
Styling Products
Gloss & Shine","Aloe Barbadensis (Aloe Vera Juice), Aqua (Water), Acrylates/Methacrylamide Copolymer, Hydrolyzed Adansonia Digitata Seed Extract (Baobab Protein), Tetrahydroxypropyl Ethylenediamine, Chenopodium Quinoa, Cocos Nucifera (Coconut Oil), Macadamia Ternifolia, Helianthus Annus (Sunflower) Oil, Gardenia Tahitensis, Salvia Hispanica (Chia) Seed Oil, Galactoarabinan (Plant Collagen), Pullulan, Mentha Piperita (Peppermint Leaf) Extract, Hydrolyzed Soy Protein, Ceratonia Siliqua (Carob), Zea Mays, PEG-40 Hydrogenated Castor Oil, Chlorphenesin, Phenoxyethanol.",https://www.ulta.com/p/dramatic-definition-gel-pimprod2010270?sku=2556888,0,3.8
SheaMoisture,Low Porosity Weightless Hydrating Conditioner,"Home
Hair
Shampoo & Conditioner
Conditioner","Water (Eau), Cetearyl Alcohol, Glycerin (Vegetable/Végétale), Butyrospermum Parkii (Shea) Butter, Stearamidopropyl Dimethylamine, Behentrimonium Chloride, Vitis Vinifera (Grape) Seed Oil, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Helianthus Annuus (Sunflower) Seed Oil, Tocopherol, Panthenol, Caprylic/Capric Triglyceride, Menthol, Glycine Soja (Soybean) Oil, Sodium Chloride, Hydroxyethylcellulose, Citric Acid, Polysorbate 60, Disodium Phosphate, Sodium Benzoate, Triethyl Citrate, Caprylyl Glycol, Benzoic Acid, Fragrance (Parfum)",https://www.ulta.com/p/low-porosity-weightless-hydrating-conditioner-pimprod2031546?sku=2595076,0,4.4
Jaclyn Cosmetics,All Set Setting Spray,"Home
Makeup
Face
Setting Spray & Powder","Water (Aqua, Eau), Ethanol, Glycerin, PEG-40 Hydrogenated Castor Oil, PVP, Polysorbate-20, Caprylyl Glycol, Sea Water, Ethylhexylglycerin, Moringa Oleifera Seed Extract, Lavandula Angustifolia (Lavender) Oil, Phenoxyethanol, T-Butyl Alcohol, Laminaria Digitata Extract, Fragrance (Parfum), Linalool, Limonene, Mentha Piperita (Peppermint) Oil, Cocos Nucifera (Coconut) Oil.",https://www.ulta.com/p/all-set-setting-spray-pimprod2032863?sku=2593073,0,3.5
Womaness,Fountain of Glow Vitamin C Face Serum,"Home
Skin Care
Treatment & Serums
Face Serums","Caprylic/Capric Triglyceride, Coco-Caprylate, Propylheptyl Caprylate, Simmondsia Chinensis (Jojoba) Seed Oil, Squalane, Tetrahexyldecyl Ascorbate, C10-18 Triglycerides, Ascorbyl Palmitate, Helianthus Annuus (Sunflower) Seed Oil, Tocopherol, Aqua (Water, Eau), Parfum (Fragrance).",https://www.ulta.com/p/fountain-of-glow-vitamin-c-face-serum-pimprod2032630?sku=2598148,0,4.7
jane iredale,Dream Tint Tinted Moisturizer,"Home
Skin Care
Moisturizers
Tinted Moisturizer","Active: Titanium Dioxide 4.5%. Inactive: Aqua/Water/Eau, Algae Extract, Sambucus Nigra (Elder Flower) Extract, Dimethicone, Jojoba Esters, Octyldodecyl Neopentanoate, Glyceryl Stearate, Helianthus Annuus (Sunflower) Seed Oil, Glycerin, Raphanus Sativus (Radish) Root Extract, Boron Nitride, Butyrospermum Parkii (Shea Butter), Simmondsia Chinensis (Jojoba) Seed Oil, Camellia Sinensis (White Tea) Leaf Extract, Citrus Grandis (Grapefruit) Seed Extract, Lavandula Angustifolia (Lavender) Oil, Punica Granatum (Pomegranate) Extract, Glyceryl Polymethacrylate. May Contain: Iron Oxides (CI 77489, CI 77491, CI 77492, CI 77499), Mica, Ultramarines (CI 77007), Chromium Oxide Greens (CI 77288).",https://www.ulta.com/p/dream-tint-tinted-moisturizer-pimprod2004093?sku=2544951,0,4.4
Kenra Professional,Sugar Beach Sun Creme 12,"Home
Hair
Styling Products
Volume & Texture","Aqua/Water/Eau, C12-15 Alkyl Benzoate, Cetyl Alcohol, Carthamus Tinctorius (Safflower) Seed Oil, Glycerin, Cetearyl Alcohol, Glyceryl Stearate, Peg-100 Stearate, Polysorbate 60, Helianthus Annuus (Sunflower) Seed Oil, Ethylhexyl Methoxycinnamate, Carbomer, Glycereth-7 Trimethyl Ether, Tocopheryl Acetate, Panthenol, Sclerocarya Birrea Seed Oil, Vp/Methacrylamide/Vinyl Imidazole Copolymer, Phenoxyethanol, Potassium Sorbate, Tetradecane, Fragrance (Parfum), Polyquaternium-7, Silicone Quaternium-8, Phyllanthus Emblica Extract, Behentrimonium Methosulfate, Stearyl Alcohol, Xylitylglucoside, Trisodium Ethylenediamine Disuccinate, Ethylhexylglycerin, Tricedeth-10, Anhydroxylitol, Saccharum Officinarum (Sugar Cane) Extract, Xylitol, Sodium Hydroxide, Butylphenyl Methylpropional, Hydroxycitronellal.",https://www.ulta.com/p/sugar-beach-sun-creme-12-pimprod2015764?sku=2563143,0,4.3
IGK,Good Behavior 4-in-1 Prep Spray,"Home
Hair
Styling Products","Aqua/Water/Eau, Cetearyl Alcohol, Silicone Quaternium-8, Spirulina Maxima Extract, Cocos Nucifera (Coconut) Oil, Glycerin, Panthenol, Rosa Canina Seed Oil, Salvia Hispanica Seed Oil, Helianthus Annuus (Sunflower) Seed Extract, Rosa Centifolia Flower Water, Sambucus Nigra Flower Water, Glycolic Acid, Behentrimonium Methosulfate, Peg-12 Dimethicone, Trideceth-10, Potassium Sorbate, Polyquaternium-59, Cetrimonium Chloride, Butylene Glycol, Sodium Pca, Sodium Lactate, Arginine, Aspartic Acid, Cystine Bis-Pg-Propyl Silanetriol, PCA, Glycine, Alanine, Serine, Valine, Isoleucine, Proline, Threonine, Citric Acid, Histidine, Phenylalanine, Sodium Benzoate, Fragrance (Parfum), Phenoxyethanol, Ethylhexylglycerin.",https://www.ulta.com/p/good-behavior-4-in-1-prep-spray-pimprod2017887?sku=2568607,0,4.6
Drunk Elephant,Baby Bar Travel Duo,"Home
Skin Care
Cleansers
Face Wash","Juju Bar, 1.0 oz Ingredients: Sodium Coco-Sulfate, Disodium Lauryl Sulfosuccinate, Triticum Vulgare (Wheat) Starch, Cetearyl Alcohol, Bambusa Vulgaris Leaf/Stem Extract, Paraffin, Sclerocarya Birrea Seed Oil, Water/Aqua/Eau, Heilmoor Clay, Titanium Dioxide (CI 77891), Helianthus Annuus (Sunflower) Seed Oil, Euterpe Oleracea Fruit Extract, Lycium Barbarum Fruit Extract. Pekee Bar, 1.0 oz Ingredients: Sodium Coco-Sulfate, Disodium Lauryl Sulfosuccinate, Triticum Vulgare (Wheat) Starch, Cetearyl Alcohol, Paraffin, Sclerocarya Birrea Seed Oil, Water/Aqua/Eau, Titanium Dioxide (CI 77891), Honey/Mel/Miel, Glycerin, Vaccinium Angustifolium (Blueberry) Fruit Extract.",https://www.ulta.com/p/baby-bar-travel-duo-pimprod2028051?sku=2588463,0,5
florence by mills,Mane Character Vibes Hydrating Hair Mask,"Home
Hair
Treatment
Masks","Water/Aqua/Eau, Stearyl Alcohol, Behentrimonium Chloride, Cetyl Alcohol, Glycerin, Isopropyl Myristate, Brassicyl Isoleucinate Esylate, Isopropyl Alcohol, Brassica Alcohol, Fragrance/Parfum, Linum Usitatissimum (Linseed) Seed Oil, Sodium Benzoate, Quaternium-87, Cetrimonium Chloride, Potassium Sorbate, Oryza Sativa (Rice) Bran Oil, Guar Hydroxypropyltrimonium Chloride, Citric Acid, Propylene Glycol, Arginine, Panthenol, Sodium Phytate, Tocopheryl Acetate, Alcohol, Citrullus Lanatus (Watermelon) Seed Oil, Kaolin, Hydroxypropylgluconamide, Phenoxyethanol, Sodium Hyaluronate, Moringa Oleifera Seed Extract, Tartaric Acid, Disodium Phosphate, Benzyl Alcohol, Linalool, Benzyl Salicylate, Yellow 6 (CI 15985), Red 4 (CI 14700).",https://www.ulta.com/p/mane-character-vibes-hydrating-hair-mask-pimprod2028502?sku=2585747,0,4.8
IGK,Travel Size Good Behavior 4-in-1 Prep Spray,"Home
Hair
Travel Size","Aqua/Water/Eau, Cetearyl Alcohol, Silicone Quaternium-8, Spirulina Maxima Extract, Cocos Nucifera (Coconut) Oil, Glycerin, Panthenol, Rosa Canina Seed Oil, Salvia Hispanica Seed Oil, Helianthus Annuus (Sunflower) Seed Extract, Rosa Centifolia Flower Water, Sambucus Nigra Flower Water, Glycolic Acid, Behentrimonium Methosulfate, PEG-12 Dimethicone, Trideceth-10, Potassium Sorbate, Polyquaternium-59, Cetrimonium Chloride, Butylene Glycol, Sodium PCA, Sodium Lactate, Arginine, Aspartic Acid, Cystine Bis-PG-Propyl Silanetriol, PCA, Glycine, Alanine, Serine, Valine, Isoleucine, Proline, Threonine, Citric Acid, Histidine, Phenylalanine, Sodium Benzoate, Fragrance (Parfum), Phenoxyethanol, Ethylhexylglycerin",https://www.ulta.com/p/travel-size-good-behavior-4-in-1-prep-spray-pimprod2033243?sku=2588090,0,4.5
Morphe 2,Wink & Wow Nourishing Mascara,"Home
Makeup
Eyes
Mascara","Water (Aqua, Eau), Copernicia Cerifera (Carnauba) Wax (Copernicia Cerifera Cera, Cire De Carnauba), Oryza Sativa (Rice) Bran Wax, Hydrogenated Olive Oil Stearyl Esters, Helianthus Annuus (Sunflower) Seed Wax, Acacia Senegal Gum, Stearic Acid, Propanediol, Palmitic Acid, Lactobacillus Ferment, Microcrystalline Cellulose, Oleic/Linoleic/Linolenic Polyglycerides, Ricinus Communis (Castor) Seed Oil, Castanea Sativa (Chestnut) Seed Extract, Aminomethyl Propanol, 1,2-Hexanediol, Caprylyl Glycol, Galactoarabinan, Hydroxyethylcellulose, Niacinamide, Olea Europaea (Olive) Fruit Oil, Tocopherol, Panthenol, Citric Acid, Sodium Benzoate, Potassium Sorbate. May Contain/Peut Contenir (+/-): Iron Oxides (CI 77499).",https://www.ulta.com/p/wink-wow-nourishing-mascara-pimprod2033612?sku=2599923,0,2.6
Kopari Beauty,Moisture Whipped Ceramide Cream,"Home
Skin Care
Moisturizers
Face Moisturizer","Water/Aqua/Eau, Glycerin, Caprylic/Capric Triglyceride, Octyldodecanol, Dicaprylyl Ether, 2,3-Butanediol, Glyceryl Stearate Citrate, Cetearyl Alcohol, 1,2-Hexanediol, Squalane, Butyrospermum Parkii (Shea) Butter, Behenyl Alcohol, Hydrogenated Lecithin, Polyglyceryl-10 Stearate, Sodium Polyacrylate, Behenic Acid, Stearic Acid, Stearyl Alcohol, Cocos Nucifera (Coconut) Fruit Extract, Myristic Acid, Simmondsia Chinensis (Jojoba) Seed Oil, Ceramide NP, Triethylhexanoin, Phospholipids, Ethylhexylglycerin, Hydrogenated Polydecene, Adansonia Digitata Seed Oil, Citrullus Lanatus (Watermelon) Seed Oil, Glyceryl Undecylenate, Glyceryl Caprylate, Cholesterol, Propanediol, Phytosphingosine, Tocopherol, Aloe Barbadensis Leaf Juice, Adansonia Digitata Fruit Extract, Xanthan Gum, Sodium Hyaluronate.",https://www.ulta.com/p/moisture-whipped-ceramide-cream-pimprod2034179?sku=2597743,0,4.5
Tree Hut,Strawberry Shea Sugar Scrub,"Home
Body Care
Bath & Shower
Body Scrubs & Exfoliants","Sucrose, Glycerin, Polysorbate 20, Silica, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Oenothera Biennis (Evening Primrose) Oil, Macadamia Ternifolia Seed Oil, Persea Gratissima (Avocado Oil), Citrus Aurantium Dulcis (Orange) Oil, Butyrospermum Parkii (Shea) Butter, Carthamus Tinctorius (Safflower) Seed Oil, Fragaria Vesca (Strawberry) Fruit Extract, Salix Alba (Willow) Bark Extract, Retinyl Palmitate, Aqua (Water/Eau), Salicylic Acid, Ascorbic Acid, Fragrance (Parfum), Phenoxyethanol, Caprylyl Glycol, Sorbic Acid, Linalool, Geraniol, Benzyl Alcohol, Limonene, Red 4 (CI 14700), Violet 2 (CI 60730).",https://www.ulta.com/p/strawberry-shea-sugar-scrub-pimprod2031628?sku=2593100,0,4.7
Tree Hut,Ocean Glow Hydrating Sugar Scrub,"Home
Body Care
Bath & Shower
Body Scrubs & Exfoliants","Sucrose, Glycerin, Polysorbate 20, Silica, Butyrospermum Parkii (Shea) Butter, Oenothera Biennis (Evening Primrose) Oil, Citrus Aurantium Dulcis (Orange) Oil, Macadamia Ternifolia (Macadamia) Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Carthamus Tinctorius (Safflower) Seed Oil, Persea Grattissima (Avocado) Oil, Cystoseira Tamariscifolia Extract, Chlorella Vulgaris Extract, Sodium Hyaluronate, Retinyl Palmitate, Dispropylene Glycol, Tocopherol, Aqua (Water/Eau), Fragrance (Parfum), Sorbic Acid, Phenoxyethanol, Caprylyl Glycol, Ascorbic Acid, Titanium Dioxide (CI 77891), Mica (CI 77019), Blue 1 (CI 42090), Violet 2 (CI 60730)",https://www.ulta.com/p/ocean-glow-hydrating-sugar-scrub-pimprod2039564?sku=2610621,0,4.1
frank body,Original Coffee Scrub,"Home
Body Care
Bath & Shower
Body Scrubs & Exfoliants","Coffea Robusta Seed Powder (Coffee), Prunus Amygdalus Dulcis (Sweet Almond) Oil, Water (Aqua), Sodium Chloride (Salt), Sucrose (Brown Sugar), Citrus Aurantium Dulcis (Orange) Oil, Tocopherol (Vitamin E), Glycine Soja (Soybean) Oil, Benzyl Alcohol (Cinnamon Derived). Total Naturally Derived: 100%",https://www.ulta.com/p/original-coffee-scrub-xlsImpprod16361195?sku=2527730,0,4.8
Derma E,Dead Sea Salt Microdermabrasion Scrub,"Home
Skin Care
Cleansers
Cleansing Exfoliators","Purified Water, Alumina, Stearyl Alcohol (Plant Derived), Stearic Acid (Vegetable Derived), Glyceryl Stearate Citrate (Vegetable Derived), Citrus Aurantifolia (Lime) Oil, Citrus Limon (Lemon) Peel Oil, Citrus Aurantium Dulcis (Orange) Oil, Carrageenan (Seaweed Derived), Kaolin (Clay), Tocopheryl Acetate (Vitamin E), Vitis Vinifera (Grape) Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Organic Simmondsia Chinensis (Jojoba) Seed Oil*, Pumice (Volcanic Sand), Maris Sal (Dead Sea Salt), Glycerin (Vegetable Derived), Glyceryl Stearate SE, Potassium Cetyl Phosphate, Xanthan Gum, Potassium Sorbate, Phenoxyethanol, Ethylhexylglycerin.",https://www.ulta.com/p/dead-sea-salt-microdermabrasion-scrub-xlsImpprod5110019?sku=2255976,0,4.8
Pixi,Rose Glow Mist,"Home
Skin Care
Moisturizers
Face Mists & Essences","Aqua/Water/Eau, Olea Europaea (Olive) Fruit Oil, Glycerin, Dipropylene Glycol, Butylene Glycol, Argania Spinosa Kernel Oil, Caprylyl Glycol, 1,2-Hexanediol, Carthamus Tinctorius (Safflower) Seed Oil, Betaine, Persea Gratissima (Avocado) Oil, Illicium Verum (Anise) Fruit Extract, Trehalose, Panthenol, Eclipta Prostrata Extract, Artemisia Absinthium Extract, Arnica Montana Flower Extract, Achillea Millefolium Extract, Viola Mandshurica Flower Extract, Hibiscus Esculentus Fruit Extract, Aloe Barbadensis Leaf Extract, Gentiana Lutea Root Extract, Pelargonium Graveolens Flower Oil, Cymbopogon Martini Oil, Melia Azadirachta Leaf Extract, Vegetable Oil, Cananga Odorata Flower Oil, Rosa Damascena Flower Oil, Citrus Aurantium Bergamia (Bergamot) Peel Oil, Propylene Glycol, Moringa Oleifera Seed Oil, Tocopherol.",https://www.ulta.com/p/rose-glow-mist-pimprod2013445?sku=2562263,0,4.8
Virtue,Hydrating Shea Butter Curl-Defining Whip,"Home
Hair
Styling Products
Curl Enhancing","Aqua (Water, Eau), Hydrofluorocarbon 152A, Cetearyl Alcohol, PVP, Heptyl Undecylenate, Keratin, Panthenol, Tocopherol, Centella Asiatica Leaf Extract, Butyrospermum Parkii (Shea) Butter, Linum Usitatissimum (Linseed) Seed Extract, Helianthus Annuus (Sunflower) Seed Oil, Hydrolyzed Adansonia Digitata Seed Oil, Salvia Hispanica Seed Extract, Glycerin, Behentrimonium Methosulfate, Caprylyl Glycol, Cetyl Alcohol, Cocamidopropyl Betaine, Parfum (Fragrance), Ethylhexylglycerin, Cetrimonium Chloride, Dipentaerythrityl Hexa C5-9 Acid Esters, Butylene Glycol, Xylitol, Caprylic Acid, Quaternium-95, Citric Acid, Propanediol, Phenoxyethanol, Benzyl Alcohol, Potassium Sorbate, Sodium Benzoate, Alpha Isomethyl Ionone, Citral, Limonene, Linalool.",https://www.ulta.com/p/hydrating-shea-butter-curl-defining-whip-pimprod2021465?sku=2577990,0,4.2
ULTA Beauty Collection,Moisturizing Lavender Nail Polish Remover,"Home
Nails
Nail Care
Removers","Acetone, Aqua, Tocopheryl Acetate, Denatonium Benzoate, Vitis Vinifera Seed Oil, Fragrance, CI 45410 (D&C Red No. 28), CI 60730 (D&C Violet No. 2).
Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",https://www.ulta.com/p/moisturizing-lavender-nail-polish-remover-xlsImpprod17821247?sku=2519900,0,3.3
INDIE LEE,Brightening Cream,"Home
Skin Care
Moisturizers
Face Moisturizer","Water (Aqua), Caprylic/Capric Triglyceride, Propanediol, Carthamus Tinctorius (Safflower) Seed Oil, Aloe Barbadensis Leaf Juice, C15-19 Alkane, Cetearyl Alcohol, Squalane (Olive), Euphorbia Cerifera (Candelilla) Wax, Cetearyl Olivate, Mangifera Indica (Mango) Seed Butter, Glycerin, Cetearyl Glucoside, Silica, Sorbitan Olivate, Glyceryl Undecylenate, Centella Asiatica Leaf Extract, Fragaria Ananassa (Strawberry) Leaf Extract, Tocopherol, Xylitylglucoside, Anhydroxylitol, Xanthan Gum, Xylitol, Sodium Hyaluronate, Benzyl Alcohol, Pentylene Glycol, Phenethyl Alcohol, Citric Acid.",https://www.ulta.com/p/brightening-cream-pimprod2027530?sku=2586077,0,4.7
